date,realization-1,realization-2,realization-3,realization-4,realization-5
1966-10-23,2224.132,2191.053,2211.453,2238.063,2186.268
1966-10-24,2078.288,2087.115,2056.272,2064.636,2091.054
1966-10-25,1987.095,1963.14,1947.399,1996.581,1969.554
1966-10-26,1870.978,1864.326,1912.928,1882.199,1847.788
1966-10-27,1814.305,1801.185,1803.759,1823.057,1804.845
1966-10-28,1718.155,1742.809,1712.21,1702.855,1741.89
1966-10-29,1634.925,1646.539,1631.375,1626.467,1646.658
1966-10-30,1566.51,1560.447,1550.894,1568.313,1564.384
1966-10-31,1496.643,1494.129,1489.023,1496.116,1494.966
1966-11-01,1434.475,1431.181,1428.834,1435.053,1431.633
1966-11-02,1372.692,1372.691,1369.144,1372.358,1372.618
1966-11-03,1317.511,1312.412,1325.754,1320.124,1308.838
1966-11-04,1276.168,1278.513,1274.381,1273.982,1277.679
1966-11-05,1236.342,1223.883,1231.848,1243.148,1223.512
1966-11-06,1188.505,1203.405,1193.931,1178.873,1201.261
1966-11-07,1175.454,1173.874,1171.628,1176.023,1175.095
1966-11-08,1195.536,1176.628,1202.457,1207.951,1174.128
1966-11-09,1244.651,1250.361,1235.672,1241.673,1254.893
1966-11-10,1295.045,1295.579,1303.436,1295.99,1293.241
1966-11-11,1354.041,1354.37,1348.089,1354.493,1358.009
1966-11-12,1446.991,1448.767,1446.783,1447.381,1451.824
1966-11-13,1562.414,1564.942,1559.197,1562.126,1567.145
1966-11-14,1615.809,1602.357,1602.532,1625.163,1606.27
1966-11-15,1636.595,1643.788,1624.639,1633.569,1648.358
1966-11-16,1665.624,1682.842,1668.468,1656.86,1684.408
1966-11-17,1731.691,1748.947,1714.872,1725.423,1756.611
1966-11-18,1813.479,1808.53,1813.276,1819.967,1807.937
1966-11-19,1891.704,1875.642,1920.983,1903.752,1866.444
1966-11-20,1945.416,1915.953,1940.517,1966.523,1915.675
1966-11-21,1939.663,1932.445,1967.762,1940.893,1917.714
1966-11-22,1976.697,1959.595,2001.69,1982.467,1945.644
1966-11-23,2022.041,2032.89,2027.664,2014.135,2036.005
1966-11-24,2047.889,2070.583,2040.35,2040.506,2080.198
1966-11-25,2069.346,2072.633,2034.398,2062.316,2085.965
1966-11-26,2105.914,2122.632,2147.552,2104.949,2115.156
1966-11-27,2222.361,2212.692,2237.822,2235.872,2212.377
1966-11-28,2296.029,2316.538,2293.513,2291.428,2329.508
1966-11-29,2398.609,2410.289,2392.162,2391.989,2420.427
1966-11-30,2501.834,2496.008,2498.94,2504.173,2494.415
1966-12-01,2539.715,2525.434,2562.874,2554.17,2511.855
1966-12-02,2583.961,2583.992,2563.281,2581.586,2592.862
1966-12-03,2577.358,2568.735,2585.158,2577.536,2562.596
1966-12-04,2562.899,2560.299,2550.261,2572.254,2559.188
1966-12-05,2599.87,2623.057,2616.031,2597.014,2627.846
1966-12-06,2633.193,2634.851,2608.768,2623.033,2637.878
1966-12-07,2618.247,2601.297,2609.185,2620.687,2586.151
1966-12-08,2718.963,2688.396,2708.704,2723.654,2668.409
1966-12-09,2746.144,2754.797,2737.506,2748.153,2743.816
1966-12-10,2861.12,2845.065,2861.276,2870.245,2832.353
1966-12-11,2940.37,2949.148,2971.986,2964.466,2951.576
1966-12-12,3017.03,3017.25,3019.668,3018.535,3018.252
1966-12-13,3157.154,3158.128,3159.26,3160.218,3161.135
1966-12-14,3362.309,3364.623,3366.823,3368.918,3371.158
1966-12-15,3673.549,3676.624,3679.406,3682.035,3685.079
1966-12-16,4115.108,4118.911,4122.211,4125.305,4129.16
1966-12-17,4651.027,4654.126,4656.742,4659.167,4662.363
1966-12-18,4996.848,4998.125,4999.192,5000.153,5001.46
1966-12-19,5056.099,5055.765,5055.513,5055.242,5054.875
1966-12-20,4899.391,4898.049,4896.957,4895.912,4894.503
1966-12-21,4633.33,4631.511,4630.002,4628.564,4626.68
1966-12-22,4344.799,4342.938,4341.373,4339.885,4337.982
1966-12-23,4079.997,4078.176,4076.605,4075.108,4073.243
1966-12-24,3815.129,3812.941,3811.015,3809.168,3806.966
1966-12-25,3533.231,3530.837,3528.651,3526.549,3524.183
1966-12-26,3282.934,3280.636,3278.431,3276.29,3274.065
1966-12-27,3028.299,3028.839,3026.04,3026.862,3027.408
1966-12-28,2822.31,2821.371,2805.517,2816.681,2825.161
1966-12-29,2678.235,2690.687,2679.425,2660.746,2696.888
1966-12-30,2685.136,2705.294,2706.3,2668.068,2701.208
1966-12-31,2748.327,2728.281,2748.651,2737.394,2701.986
1967-01-01,2807.125,2806.4,2798.438,2818.036,2816.432
1967-01-02,2800.268,2774.472,2779.886,2757.958,2733.44
1967-01-03,2843.427,2823.528,2842.35,2848.532,2815.133
1967-01-04,2938.163,2927.158,2925.817,2933.375,2923.42
1967-01-05,3133.762,3134.417,3135.784,3136.658,3137.089
1967-01-06,3287.483,3288.723,3289.948,3291.101,3292.289
1967-01-07,3503.471,3506.441,3509.177,3511.779,3514.69
1967-01-08,3942.977,3946.909,3950.369,3953.625,3957.579
1967-01-09,4537.972,4542.309,4545.981,4549.4,4553.858
1967-01-10,5204.382,5208.027,5211.046,5213.811,5217.596
1967-01-11,5706.548,5708.608,5710.28,5711.801,5713.925
1967-01-12,5927.915,5928.421,5928.81,5929.132,5929.603
1967-01-13,5859.549,5858.486,5857.632,5856.808,5855.63
1967-01-14,5529.783,5527.518,5525.703,5523.981,5521.586
1967-01-15,5078.8,5076.078,5073.849,5071.749,5068.895
1967-01-16,4628.65,4625.977,4623.751,4621.656,4618.892
1967-01-17,4244.371,4241.993,4239.969,4238.051,4235.618
1967-01-18,3929.777,3927.603,3925.702,3923.893,3921.686
1967-01-19,3639.594,3637.073,3634.808,3632.643,3630.141
1967-01-20,3355.22,3352.636,3350.199,3347.847,3345.338
1967-01-21,3092.8,3092.469,3091.706,3088.16,3087.807
1967-01-22,2940.573,2913.086,2925.653,2934.7,2906.236
1967-01-23,2913.211,2928.206,2938.413,2929.048,2932.545
1967-01-24,3023.626,3028.432,3022.582,3025.635,3033.997
1967-01-25,3330.664,3334.116,3337.396,3340.543,3343.89
1967-01-26,3909.768,3915.591,3920.731,3925.587,3931.432
1967-01-27,4810.099,4816.375,4821.632,4826.519,4833.014
1967-01-28,5727.539,5731.601,5734.871,5737.885,5742.105
1967-01-29,6149.627,6150.32,6150.84,6151.268,6151.911
1967-01-30,5997.906,5996.141,5994.72,5993.365,5991.42
1967-01-31,5520.296,5517.34,5514.962,5512.726,5509.619
1967-02-01,4981.258,4978.184,4975.663,4973.283,4970.062
1967-02-02,4505.622,4502.833,4500.493,4498.28,4495.402
1967-02-03,4112.343,4109.766,4107.551,4105.449,4102.816
1967-02-04,3757.402,3754.577,3752.067,3749.677,3746.843
1967-02-05,3430.875,3428.168,3425.653,3423.235,3420.589
1967-02-06,3154.832,3151.998,3150.74,3149.316,3146.165
1967-02-07,2880.036,2864.552,2863.051,2889.034,2842.556
1967-02-08,2758.116,2760.701,2763.577,2751.252,2756.971
1967-02-09,2691.491,2706.168,2686.329,2693.65,2720.038
1967-02-10,2694.711,2692.789,2678.726,2690.918,2698.612
1967-02-11,2652.422,2644.771,2650.958,2664.041,2641.589
1967-02-12,2608.985,2600.108,2622.909,2614.105,2582.201
1967-02-13,2689.568,2692.765,2676.547,2666.167,2675.532
1967-02-14,2732.656,2789.43,2803.131,2755.817,2768.667
1967-02-15,2856.483,2870.22,2865.46,2846.738,2866.524
1967-02-16,2824.017,2834.263,2824.336,2794.211,2821.713
1967-02-17,2779.88,2771.395,2744.27,2792.155,2786.308
1967-02-18,2712.799,2712.137,2724.006,2716.298,2710.963
1967-02-19,2684.146,2695.302,2682.468,2684.122,2692.613
1967-02-20,2601.031,2582.628,2575.971,2584.349,2574.982
1967-02-21,2622.535,2621.67,2615.285,2634.819,2631.376
1967-02-22,2597.678,2618.68,2607.755,2577.241,2618.138
1967-02-23,2562.218,2566.815,2545.58,2541.12,2568.229
1967-02-24,2497.768,2499.872,2530.904,2502.254,2496.477
1967-02-25,2432.131,2423.825,2414.027,2447.242,2431.648
1967-02-26,2329.207,2336.171,2300.392,2317.713,2346.882
1967-02-27,2224.053,2246.623,2247.919,2202.586,2239.437
1967-02-28,2173.579,2153.46,2124.522,2182.414,2163.887
1967-03-01,2101.179,2106.715,2123.371,2098.738,2101.163
1967-03-02,2062.793,2070.076,2062.561,2061.423,2070.136
1967-03-03,2025.172,2054.61,2043.72,2008.233,2052.541
1967-03-04,2028.11,2020.055,2008.566,2033.456,2025.797
1967-03-05,2030.299,2007.016,2011.383,2043.166,2009.404
1967-03-06,2017.66,2034.148,1989.179,2005.521,2049.767
1967-03-07,2008.59,2031.408,2032.504,1994.643,2025.995
1967-03-08,2042.897,2037.637,2024.987,2052.308,2043.723
1967-03-09,2089.1,2091.985,2106.699,2085.185,2086.34
1967-03-10,2278.343,2289.989,2287.897,2275.432,2292.529
1967-03-11,2597.345,2599.619,2590.441,2592.727,2616.198
1967-03-12,3002.529,2999.48,3010.537,3015.135,3008.355
1967-03-13,3280.242,3282.095,3283.888,3285.612,3287.398
1967-03-14,3465.155,3466.638,3468.011,3469.312,3470.744
1967-03-15,3538.996,3539.064,3539.128,3539.179,3539.237
1967-03-16,3466.287,3465.112,3464.016,3462.958,3461.794
1967-03-17,3297.086,3295.181,3293.356,3291.589,3289.74
1967-03-18,3046.503,3046.498,3047.27,3043.102,3043.798
1967-03-19,2819.018,2793.126,2768.188,2838.896,2795.02
1967-03-20,2653.774,2651.745,2641.395,2665.342,2648.312
1967-03-21,2492.401,2478.965,2491.381,2489.56,2471.155
1967-03-22,2364.243,2358.373,2318.262,2368.321,2368.063
1967-03-23,2265.347,2263.599,2252.727,2243.092,2259.202
1967-03-24,2222.309,2241,2269.278,2204.139,2226.599
1967-03-25,2270.707,2230.343,2229.07,2315.224,2235.802
1967-03-26,2287.572,2297.19,2265.673,2280.451,2308.558
1967-03-27,2343.128,2359.332,2360.978,2329.013,2365.864
1967-03-28,2428.795,2426.483,2447.653,2449.234,2415.943
1967-03-29,2438.729,2427.898,2428.43,2449.676,2448.162
1967-03-30,2523.441,2509.963,2484.622,2539.706,2516.672
1967-03-31,2534.78,2504.968,2509.061,2556.135,2505.887
1967-04-01,2509.659,2507.995,2506.311,2517.365,2510.837
1967-04-02,2584.241,2594.12,2588.123,2590.431,2601.356
1967-04-03,2744.929,2742.811,2741.586,2743.703,2748.733
1967-04-04,2864.807,2863.245,2856.653,2848.891,2858.594
1967-04-05,3103.264,3104.513,3105.534,3106.888,3108.19
1967-04-06,3340.471,3342.405,3344.242,3345.999,3347.863
1967-04-07,3511.469,3512.736,3513.901,3515,3516.228
1967-04-08,3578.583,3578.738,3578.882,3579.002,3579.146
1967-04-09,3539.836,3539.156,3538.536,3537.93,3537.253
1967-04-10,3428.107,3426.829,3425.634,3424.482,3423.227
1967-04-11,3273.636,3272.002,3270.423,3268.891,3267.31
1967-04-12,3069.844,3068.142,3068.626,3067.075,3064.74
1967-04-13,2858.488,2848.284,2824.548,2833.529,2852.525
1967-04-14,2692.222,2705.935,2694.761,2687.271,2715.776
1967-04-15,2517.435,2516.969,2544.661,2506.465,2498.736
1967-04-16,2380.585,2369.267,2368.741,2390.711,2375.12
1967-04-17,2266.186,2266.132,2255.106,2261.307,2268.811
1967-04-18,2180.706,2194.838,2161.11,2170.515,2197.941
1967-04-19,2109.463,2077.761,2135.235,2133.945,2052.026
1967-04-20,2049.9,2020.316,2083.671,2069.311,1995.551
1967-04-21,2014.819,2047.177,2044.101,1991.611,2037.043
1967-04-22,2050.177,2044.245,2008.48,2054.189,2060.911
1967-04-23,2034.237,2038.392,2094.032,2032.272,2018.807
1967-04-24,2033.083,2044.962,2065.923,2031.106,2037.865
1967-04-25,2018.492,2010.067,1987.087,2024.587,2020.365
1967-04-26,1985.027,1987.176,1962.074,1984.954,1996.869
1967-04-27,1913.187,1920.888,1912.627,1905.381,1921.274
1967-04-28,1847.239,1860.148,1875.747,1833.111,1849.405
1967-04-29,1834.446,1832.517,1842.557,1836.546,1829.58
1967-04-30,1824.256,1827.021,1814.526,1821.144,1832.671
1967-05-01,1822.112,1831.825,1850.78,1812.462,1821.752
1967-05-02,1881.865,1911.79,1883.091,1861.965,1916.513
1967-05-03,2040.049,2049.368,2049.062,2038.109,2048.496
1967-05-04,2283.222,2299.045,2307.877,2280.037,2291.001
1967-05-05,2587.66,2599.747,2618.025,2586.725,2604.97
1967-05-06,2986.268,2969.856,2995.032,3010.647,2983.569
1967-05-07,3315.633,3318.267,3320.783,3323.194,3325.737
1967-05-08,3612.145,3614.613,3616.857,3618.984,3621.407
1967-05-09,3827.777,3829.115,3830.304,3831.416,3832.747
1967-05-10,3917.823,3917.973,3918.109,3918.231,3918.367
1967-05-11,3849.872,3848.851,3847.965,3847.105,3846.071
1967-05-12,3639.082,3636.791,3634.722,3632.743,3630.461
1967-05-13,3350.279,3347.551,3344.972,3342.48,3339.832
1967-05-14,3071.03,3070.86,3068.181,3066.27,3066.804
1967-05-15,2886.209,2884.033,2884.734,2892.617,2897.072
1967-05-16,2766.351,2752.654,2731.896,2744.872,2740.733
1967-05-17,2726.118,2708.834,2711.691,2736.944,2687.779
1967-05-18,2682.932,2681.39,2680.043,2677.215,2687.739
1967-05-19,2658.118,2644.5,2633.353,2665.628,2643.231
1967-05-20,2565.782,2568.4,2582.879,2555.428,2569.898
1967-05-21,2452.514,2467.775,2456.134,2459.407,2475.049
1967-05-22,2344.552,2330.946,2289.886,2353.72,2339.355
1967-05-23,2218.622,2208.314,2178.433,2218.204,2223.279
1967-05-24,2092.059,2106.364,2090.133,2081.365,2109.214
1967-05-25,1976.879,1992.936,1990.533,1964.886,1986.966
1967-05-26,1898.762,1900.61,1898.514,1895.688,1900.296
1967-05-27,1823.278,1834.286,1802.786,1814.432,1844.319
1967-05-28,1747.035,1743.4,1734.167,1750.091,1744.275
1967-05-29,1658.946,1689.611,1685.579,1635.274,1683.107
1967-05-30,1611.046,1608.432,1607.986,1609.487,1608.033
1967-05-31,1588.594,1580.36,1585,1594.688,1582.028
1967-06-01,1604.174,1600.535,1609.053,1606.882,1600.086
1967-06-02,1587.932,1589.675,1605.036,1586.193,1584.276
1967-06-03,1590.882,1593.042,1600.899,1588.351,1589.258
1967-06-04,1618.164,1606.089,1613.572,1627.527,1606.628
1967-06-05,1644.996,1650.254,1650.547,1643.68,1648.513
1967-06-06,1676.871,1692.433,1710.52,1670.198,1685.475
1967-06-07,1714.491,1725.913,1722.758,1703.247,1723.019
1967-06-08,1762.741,1738.165,1746.08,1771.953,1743.466
1967-06-09,1805.194,1777.611,1789.508,1818.489,1783.319
1967-06-10,1946.063,1969.497,1987.349,1945.349,1964.48
1967-06-11,2242.013,2211.86,2233.311,2261.359,2208.181
1967-06-12,2320.246,2317.819,2278.992,2328.959,2331.315
1967-06-13,2402.979,2408.696,2395.813,2412.981,2433.503
1967-06-14,2495.767,2469.135,2496.548,2489.564,2441.033
1967-06-15,2547.09,2573.794,2548.194,2536.2,2584.295
1967-06-16,2478.032,2497.653,2512.567,2462.084,2474.879
1967-06-17,2418.249,2416.793,2447.793,2409.148,2417.241
1967-06-18,2329.886,2342.118,2328.428,2320.851,2344.728
1967-06-19,2248.393,2254.285,2246.005,2238.52,2253.359
1967-06-20,2170.191,2169.991,2193.406,2172.086,2161.576
1967-06-21,2140.189,2111.189,2116.642,2155.765,2108.125
1967-06-22,2104.368,2078.142,2139.327,2120.42,2053.824
1967-06-23,2113.597,2080.395,2107.891,2136.169,2073.945
1967-06-24,2094.342,2133.864,2112.257,2069.391,2135.203
1967-06-25,2092.098,2086.572,2037.252,2088.464,2095.758
1967-06-26,2054.934,2023.378,1996.947,2072.393,2038.155
1967-06-27,1978.471,1984.273,1990.245,1973.507,1977.258
1967-06-28,1865.873,1882.96,1840.916,1853.845,1891.417
1967-06-29,1767.918,1752.34,1728.224,1779.189,1762.374
1967-06-30,1666.724,1686.716,1645.051,1655.035,1695.073
1967-07-01,1594.692,1601.807,1588.157,1589.729,1603.71
1967-07-02,1535.711,1534.179,1527.128,1535.869,1536.542
1967-07-03,1475.846,1473.424,1473.197,1476.141,1473.133
1967-07-04,1416.68,1415.729,1420.851,1417.032,1413.195
1967-07-05,1364.691,1363.668,1361.595,1363.636,1363.405
1967-07-06,1319.81,1323.306,1309.853,1316.377,1326.369
1967-07-07,1278.786,1285.379,1283.545,1274.954,1283.139
1967-07-08,1253.702,1262.33,1251.22,1248.279,1263.516
1967-07-09,1229.064,1240.028,1226.93,1222.435,1241.111
1967-07-10,1197.839,1212.429,1211.588,1190.266,1206.642
1967-07-11,1182.399,1180.164,1164.293,1182.356,1185.372
1967-07-12,1146.979,1138.828,1161.943,1151.726,1133.08
1967-07-13,1132.051,1125.849,1127.785,1135.292,1126.3
1967-07-14,1104.223,1124.048,1095.473,1091.855,1126.808
1967-07-15,1059.36,1069.96,1061.46,1052.917,1068.792
1967-07-16,1058.19,1060.712,1054.205,1057.014,1062.716
1967-07-17,1110.285,1117.146,1103.551,1106.596,1121.247
1967-07-18,1182.726,1182.315,1179.117,1185.235,1184.534
1967-07-19,1239.974,1238.27,1230.735,1241.619,1242.72
1967-07-20,1258.818,1271.426,1270.375,1252.947,1268.573
1967-07-21,1264.535,1272.782,1254.366,1258.93,1276.958
1967-07-22,1244.026,1240.166,1230.975,1244.648,1243.433
1967-07-23,1206.243,1195.777,1212.986,1211.314,1192.504
1967-07-24,1166.274,1168.188,1186.095,1165.618,1160.693
1967-07-25,1144.135,1157.874,1141.117,1136.182,1159.502
1967-07-26,1131.348,1131.771,1124.798,1130.804,1133.07
1967-07-27,1112.4,1101.04,1142.886,1119.374,1090.704
1967-07-28,1102.676,1089.616,1105.107,1108.675,1088.929
1967-07-29,1088.302,1074.866,1076.19,1094.814,1077.826
1967-07-30,1069.719,1059.096,1069.783,1075.29,1058.558
1967-07-31,1048.575,1057.768,1043.611,1042.74,1059.154
1967-08-01,1028.815,1022.888,1018.337,1030.696,1025.521
1967-08-02,994.638,999.469,1003.758,992.253,996.027
1967-08-03,976.955,979.954,967.252,974.12,982.619
1967-08-04,954.048,956.02,959.015,952.998,954.092
1967-08-05,938.446,942.446,943.731,936.475,940.539
1967-08-06,928.769,928.592,931.371,928.864,927.555
1967-08-07,923.51,914.761,910.4,926.925,918.364
1967-08-08,899.485,903.629,901.8,897.049,902.519
1967-08-09,878.193,881.457,882.165,876.35,879.732
1967-08-10,856.004,858.166,863.693,855.013,855.338
1967-08-11,841.697,841.661,835.229,840.778,843.272
1967-08-12,825.203,827.023,822.281,823.697,827.649
1967-08-13,813.878,813.692,814.472,813.81,813.31
1967-08-14,807.865,807.851,807.786,807.79,807.795
1967-08-15,807.676,807.69,807.706,807.726,807.74
1967-08-16,810.682,810.692,810.712,810.725,810.73
1967-08-17,808.907,808.863,808.822,808.785,808.74
1967-08-18,800.914,800.864,800.816,800.772,800.724
1967-08-19,791.996,791.918,791.833,791.754,791.683
1967-08-20,786.45,786.485,786.526,786.565,786.598
1967-08-21,790.485,790.444,790.403,790.358,790.318
1967-08-22,774.491,774.347,774.203,774.061,773.926
1967-08-23,752.83,752.7,752.569,752.442,752.321
1967-08-24,736.954,736.864,736.772,736.682,736.597
1967-08-25,725.957,725.894,725.831,725.769,725.709
1967-08-26,725.964,726.045,726.128,726.209,726.287
1967-08-27,739.629,739.683,739.735,739.786,739.836
1967-08-28,741.924,741.923,741.924,741.923,741.922
1967-08-29,742.417,742.431,742.448,742.463,742.477
1967-08-30,746.969,747.011,747.055,747.099,747.138
1967-08-31,761.278,761.44,761.605,761.769,761.922
1967-09-01,815.746,816.17,814.651,817.365,818.552
1967-09-02,885.63,886.637,888.618,885.896,886.335
1967-09-03,877.736,874.686,875.863,878.609,874.604
1967-09-04,843.02,841.323,847.116,843.545,839.346
1967-09-05,821.855,819.54,820.468,822.691,819.646
1967-09-06,805.394,805.738,805.403,804.674,805.169
1967-09-07,774.137,773.901,773.666,773.439,773.218
1967-09-08,747.609,747.52,747.43,747.341,747.259
1967-09-09,736.644,736.527,736.407,736.288,736.179
1967-09-10,719.207,719.124,719.042,718.964,718.887
1967-09-11,717.818,717.876,717.937,717.997,718.052
1967-09-12,733.944,734.081,734.219,734.353,734.482
1967-09-13,756.464,756.627,756.79,756.951,757.104
1967-09-14,779.311,779.447,779.584,779.715,779.843
1967-09-15,815.533,818.837,816.255,815.219,820.078
1967-09-16,875.72,881.879,876.817,873.488,882.542
1967-09-17,911.352,913.978,903.303,909.939,917.26
1967-09-18,949.989,943.623,940.792,953.456,947.253
1967-09-19,981.114,974.582,984.927,985.446,973.811
1967-09-20,992.074,992.454,991.508,991.797,992.606
1967-09-21,978.305,971.701,972.362,980.803,972.733
1967-09-22,934.595,936.747,935.201,932.511,935.517
1967-09-23,898.057,898.333,886.548,896.412,901.338
1967-09-24,872.149,866.85,871.771,874.323,866.222
